,id,female,age,school,asvab2,asvab3,asvab4,asvab5,asvab6,asvabc,height,weight85,weight94,sch_moth,sch_fath,siblings,library,pov78,exp,earnings,hours,tenure,collbarg,urban,ethnic,educ,faith,region,cat_emp,marital
1677,3781.0,female,42.0,16.0,53.0,57.0,59.0,61.0,56.0,57.08318,66.0,125.0,160.0,20.0,12.0,2.0,yes,no,18.211538,27.4,40.0,3.9615386,no,yes,white,degree,protestant,north central,private,married
1678,3783.0,female,38.0,16.0,50.0,50.0,62.0,29.0,47.0,54.356983,67.0,140.0,150.0,11.0,12.0,2.0,yes,no,16.596153,26.35,45.0,10.192307,no,yes,white,degree,protestant,north central,government,married
1679,3784.0,female,41.0,12.0,39.0,46.0,50.0,51.0,51.0,43.99744,64.0,135.0,145.0,8.0,8.0,1.0,yes,yes,17.48077,10.1,40.0,7.1153846,yes,no,white,high school dip,protestant,north central,private,divorced
1680,3787.0,female,45.0,15.0,58.0,57.0,53.0,61.0,50.0,58.173656,64.0,107.0,150.0,12.0,12.0,0.0,yes,no,11.596154,6.28,40.0,2.9615386,yes,yes,white,high school dip,protestant,north central,government,divorced
1681,3790.0,female,42.0,12.0,45.0,44.0,53.0,41.0,43.0,47.541496,62.0,117.0,140.0,7.0,7.0,5.0,no,no,21.288462,9.8,40.0,1.9423077,yes,yes,white,high school dip,protestant,north central,private,divorced
1682,3791.0,female,44.0,14.0,59.0,56.0,56.0,62.0,58.0,59.264137,62.0,110.0,125.0,9.0,12.0,3.0,yes,no,17.923077,19.56,21.0,8.884615,no,yes,white,associate degree,catholic,north central,government,married
1683,3792.0,male,43.0,17.0,66.0,60.0,59.0,53.0,49.0,64.98915,70.0,155.0,195.0,15.0,14.0,3.0,yes,no,14.884615,28.84,50.0,5.0576925,no,yes,white,degree,catholic,north central,private,married
1684,3793.0,female,44.0,14.0,53.0,56.0,53.0,50.0,55.0,55.174843,64.0,120.0,135.0,12.0,12.0,3.0,yes,no,19.403847,21.15,40.0,23.846153,no,no,white,high school dip,protestant,north central,private,married
1685,3796.0,female,40.0,12.0,59.0,61.0,62.0,57.0,56.0,62.26295,67.0,250.0,250.0,14.0,12.0,1.0,yes,yes,20.057692,15.98,40.0,4.5961537,yes,yes,white,high school dip,protestant,western,government,single
1686,3798.0,female,40.0,18.0,51.0,48.0,53.0,62.0,69.0,51.903408,65.0,125.0,150.0,12.0,12.0,3.0,yes,no,6.980769,28.57,35.0,4.8076925,yes,yes,white,masters,jewish,western,government,married
1687,3802.0,female,43.0,13.0,62.0,56.0,59.0,44.0,49.0,61.717712,65.0,120.0,120.0,14.0,13.0,3.0,yes,,20.423077,10.5,40.0,0.17307693,no,yes,white,other,protestant,north central,government,divorced
1688,3803.0,male,41.0,18.0,55.0,60.0,53.0,62.0,56.0,57.3558,71.0,170.0,190.0,18.0,18.0,1.0,yes,no,12.153846,24.51,40.0,3.5192308,no,yes,white,masters,other,north eastern,government,married
1689,3804.0,female,41.0,18.0,62.0,61.0,53.0,56.0,53.0,61.44509,68.0,148.0,180.0,16.0,18.0,2.0,yes,no,15.019231,11.53,40.0,1.9038461,no,yes,white,masters,protestant,southern,private,married
1690,3805.0,male,39.0,16.0,65.0,59.0,50.0,51.0,41.0,61.717712,71.0,175.0,190.0,16.0,18.0,2.0,yes,no,16.634615,34.96,55.0,7.230769,no,yes,white,degree,protestant,north central,private,married
1691,3806.0,female,44.0,14.0,57.0,54.0,59.0,55.0,58.0,58.446278,67.0,125.0,145.0,16.0,16.0,2.0,yes,,16.442308,9.47,21.0,5.923077,yes,yes,white,high school dip,protestant,north central,government,married
1692,3809.0,female,40.0,16.0,64.0,59.0,59.0,52.0,59.0,63.62605,68.0,132.0,140.0,16.0,18.0,1.0,yes,no,18.98077,25.75,56.0,19.5,no,yes,white,degree,none,north central,private,married
1693,3812.0,female,42.0,16.0,66.0,61.0,62.0,62.0,70.0,66.07963,68.0,125.0,140.0,12.0,13.0,2.0,yes,no,16.23077,17.14,35.0,10.711538,no,yes,white,degree,protestant,southern,self-employed,married
1694,3814.0,female,42.0,12.0,51.0,56.0,53.0,61.0,62.0,54.084366,68.0,130.0,165.0,16.0,16.0,3.0,yes,yes,19.423077,17.36,32.0,5.269231,no,yes,white,high school dip,protestant,north central,government,single
1695,3815.0,male,38.0,16.0,65.0,57.0,56.0,51.0,44.0,62.80819,73.0,170.0,195.0,12.0,18.0,3.0,yes,no,13.923077,51.92,40.0,3.6538463,no,yes,white,degree,catholic,north eastern,private,single
1696,3819.0,female,39.0,12.0,36.0,34.0,41.0,41.0,41.0,36.63671,66.0,119.0,176.0,12.0,12.0,4.0,yes,no,7.3076925,6.25,40.0,0.86538464,no,yes,black,high school dip,protestant,southern,private,married
1697,3822.0,male,42.0,12.0,36.0,26.0,29.0,20.0,29.0,31.18432,71.0,160.0,220.0,6.0,4.0,5.0,yes,yes,12.307693,7.0,40.0,10.25,no,yes,black,high school dip,protestant,north central,private,single
1698,3825.0,male,41.0,12.0,35.0,42.0,29.0,28.0,41.0,35.000996,69.0,167.0,195.0,6.0,7.0,2.0,yes,yes,16.211538,9.25,40.0,12.057693,no,yes,black,none,,north central,private,single
1699,3829.0,male,43.0,12.0,47.0,60.0,53.0,44.0,50.0,52.993885,69.0,235.0,310.0,9.0,10.0,0.0,yes,no,23.288462,37.78,57.0,14.884615,no,no,white,high school dip,protestant,southern,private,married
1700,3830.0,male,38.0,12.0,49.0,51.0,38.0,43.0,48.0,47.541496,71.0,140.0,195.0,11.0,12.0,3.0,yes,no,18.26923,16.5,52.0,3.0384614,no,yes,white,high school dip,protestant,southern,private,married
1701,3832.0,female,39.0,12.0,40.0,51.0,47.0,62.0,43.0,45.087917,66.0,125.0,135.0,12.0,12.0,3.0,yes,no,18.961538,21.25,40.0,4.923077,no,yes,white,high school dip,protestant,western,private,divorced
1702,3833.0,male,38.0,12.0,51.0,48.0,47.0,57.0,54.0,50.26769,72.0,175.0,205.0,12.0,12.0,2.0,no,no,17.557692,13.33,45.0,3.7115386,no,yes,white,high school dip,protestant,north central,private,divorced
1703,3836.0,female,40.0,19.0,64.0,59.0,59.0,62.0,60.0,63.62605,70.0,150.0,190.0,12.0,12.0,3.0,yes,no,16.942308,50.0,40.0,3.9615386,no,yes,white,masters,catholic,north central,private,married
1704,3837.0,female,39.0,12.0,47.0,54.0,47.0,53.0,57.0,49.72245,61.0,87.0,140.0,12.0,12.0,3.0,yes,no,14.615385,14.75,40.0,6.980769,no,yes,white,high school dip,catholic,north central,private,married
1705,3838.0,male,37.0,12.0,42.0,48.0,53.0,61.0,53.0,46.996254,72.0,165.0,210.0,12.0,12.0,3.0,yes,no,17.942308,19.23,50.0,1.8076923,no,yes,white,high school dip,catholic,north central,private,single
1706,3844.0,male,41.0,14.0,64.0,60.0,56.0,52.0,52.0,63.08081,72.0,175.0,185.0,15.0,13.0,2.0,no,no,20.442308,24.03,40.0,3.6923077,no,yes,white,high school dip,protestant,western,private,married
1707,3845.0,male,42.0,12.0,46.0,57.0,56.0,51.0,46.0,52.448647,69.0,145.0,200.0,12.0,12.0,4.0,yes,no,17.057692,10.0,40.0,5.173077,yes,yes,white,high school dip,protestant,north central,private,divorced
1708,3846.0,female,38.0,12.0,53.0,50.0,53.0,62.0,65.0,53.539127,64.0,114.0,140.0,12.0,12.0,4.0,yes,no,20.538462,24.39,41.0,6.1923075,no,no,white,high school dip,protestant,north central,government,married
1709,3847.0,male,43.0,12.0,58.0,54.0,50.0,62.0,67.0,56.53794,72.0,170.0,185.0,12.0,10.0,3.0,yes,no,22.557692,26.92,40.0,2.4423077,yes,yes,white,high school dip,protestant,north central,government,married
1710,3851.0,female,40.0,12.0,45.0,50.0,53.0,53.0,36.0,49.17721,64.0,140.0,130.0,12.0,12.0,2.0,yes,no,19.25,7.5,40.0,0.03846154,no,yes,white,high school dip,protestant,north central,private,divorced
1711,3852.0,male,37.0,12.0,39.0,57.0,53.0,49.0,53.0,47.814114,73.0,200.0,200.0,12.0,12.0,2.0,yes,no,19.326923,17.0,35.0,21.73077,yes,yes,white,high school dip,protestant,north central,,single
1712,3855.0,female,38.0,20.0,62.0,59.0,56.0,62.0,56.0,61.717712,64.0,120.0,115.0,14.0,19.0,1.0,yes,no,9.769231,32.0,20.0,5.6153846,no,yes,white,degree,protestant,western,private,married
1713,3857.0,male,39.0,16.0,66.0,57.0,59.0,58.0,45.0,64.17129,71.0,155.0,165.0,12.0,12.0,6.0,yes,,16.826923,30.62,40.0,16.461538,no,yes,white,degree,catholic,north central,private,divorced
1714,3859.0,female,43.0,12.0,35.0,42.0,41.0,50.0,38.0,38.27243,67.0,200.0,200.0,12.0,12.0,2.0,yes,,23.807692,11.0,36.0,13.576923,no,yes,white,high school dip,other,north central,private,single
1715,3860.0,male,41.0,19.0,66.0,60.0,59.0,61.0,65.0,64.98915,72.0,185.0,235.0,12.0,13.0,2.0,yes,no,15.865385,23.38,40.0,15.153846,yes,yes,white,masters,protestant,north central,government,divorced
1716,3861.0,male,39.0,16.0,66.0,55.0,56.0,61.0,45.0,62.80819,64.0,140.0,155.0,12.0,13.0,2.0,yes,no,14.461538,16.15,50.0,1.0576923,no,yes,white,degree,protestant,north central,private,married
1717,3866.0,male,43.0,18.0,65.0,56.0,56.0,61.0,67.0,62.535572,75.0,187.0,225.0,12.0,12.0,1.0,yes,no,17.76923,16.53,45.0,2.9423077,no,yes,white,masters,protestant,southern,private,divorced
1718,3871.0,male,40.0,20.0,65.0,59.0,53.0,51.0,54.0,62.535572,76.0,320.0,320.0,18.0,18.0,2.0,yes,,11.538462,6.27,50.0,0.9807692,no,yes,white,professional,protestant,north eastern,private,married
1719,3872.0,female,44.0,16.0,61.0,61.0,62.0,51.0,55.0,63.35343,73.0,225.0,185.0,18.0,18.0,2.0,yes,no,22.73077,9.75,28.0,3.7884614,no,yes,white,degree,protestant,north central,government,married
1720,3873.0,male,42.0,20.0,66.0,61.0,59.0,61.0,56.0,65.261765,75.0,230.0,330.0,18.0,18.0,2.0,yes,no,13.346154,44.87,60.0,1.2692307,no,yes,white,professional,protestant,north central,private,single
1721,3875.0,male,39.0,16.0,62.0,55.0,62.0,61.0,59.0,62.26295,75.0,170.0,180.0,16.0,15.0,2.0,yes,no,15.653846,24.67,53.0,13.423077,no,yes,white,degree,protestant,southern,private,married
1722,3878.0,male,43.0,14.0,42.0,52.0,32.0,62.0,60.0,42.361725,72.0,180.0,182.0,14.0,20.0,3.0,yes,no,19.557692,10.0,40.0,0.26923078,no,yes,white,associate degree,catholic,western,private,divorced
1723,3879.0,female,42.0,13.0,64.0,57.0,56.0,53.0,60.0,62.26295,64.0,115.0,129.0,12.0,14.0,2.0,yes,,18.75,9.25,44.0,3.1346154,no,no,white,high school dip,protestant,north central,private,married
1724,3883.0,male,42.0,15.0,61.0,60.0,53.0,52.0,45.0,60.627235,67.0,156.0,200.0,13.0,18.0,2.0,yes,no,16.692308,26.0,27.0,3.6730769,no,yes,white,associate degree,catholic,southern,government,married
1725,3884.0,male,39.0,16.0,50.0,55.0,56.0,52.0,53.0,54.084366,75.0,235.0,268.0,13.0,12.0,2.0,no,no,16.0,26.49,45.0,2.0192308,no,yes,white,degree,other,southern,private,married
1726,3886.0,male,38.0,17.0,65.0,60.0,59.0,57.0,49.0,64.44391,73.0,175.0,210.0,12.0,17.0,4.0,yes,no,15.923077,38.46,45.0,1.8076923,no,no,white,other,protestant,north central,private,married
1727,3887.0,male,40.0,20.0,66.0,61.0,62.0,62.0,60.0,66.07963,75.0,205.0,280.0,14.0,17.0,2.0,yes,no,10.865385,109.61,50.0,0.03846154,yes,no,white,professional,protestant,north central,private,married
1728,3889.0,female,41.0,16.0,53.0,61.0,59.0,52.0,54.0,58.173656,60.0,120.0,175.0,14.0,16.0,1.0,yes,no,14.25,11.63,10.0,4.826923,no,yes,white,degree,protestant,western,government,married
1729,3890.0,male,38.0,18.0,64.0,55.0,53.0,55.0,56.0,60.899853,70.0,145.0,150.0,17.0,14.0,1.0,yes,no,14.115385,32.69,50.0,4.8076925,no,yes,white,masters,protestant,north central,private,married
1730,3892.0,male,40.0,16.0,62.0,56.0,62.0,58.0,62.0,62.535572,71.0,168.0,190.0,12.0,16.0,4.0,yes,no,16.961538,33.65,50.0,2.2115386,no,yes,white,degree,protestant,north central,private,married
1731,3894.0,male,40.0,18.0,62.0,61.0,62.0,57.0,53.0,63.89867,70.0,155.0,200.0,12.0,12.0,0.0,yes,no,12.038462,35.0,40.0,0.15384616,no,yes,white,masters,protestant,southern,private,married
1732,3895.0,male,44.0,20.0,62.0,60.0,59.0,62.0,56.0,62.80819,71.0,175.0,175.0,14.0,16.0,3.0,yes,no,18.134615,55.94,55.0,0.44230768,yes,no,white,professional,catholic,north central,private,married
1733,3896.0,female,43.0,16.0,49.0,57.0,50.0,61.0,35.0,52.448647,67.0,150.0,180.0,15.0,16.0,3.0,yes,no,20.326923,36.05,40.0,14.538462,no,yes,white,degree,catholic,north central,private,married
1734,3897.0,female,41.0,17.0,47.0,51.0,53.0,61.0,68.0,50.54031,67.0,150.0,137.0,15.0,16.0,3.0,yes,no,17.557692,48.07,40.0,8.807693,no,yes,white,degree,catholic,north central,private,divorced
1735,3900.0,female,37.0,12.0,35.0,41.0,44.0,56.0,57.0,38.81767,65.0,125.0,125.0,15.0,12.0,6.0,yes,no,18.461538,13.62,48.0,3.9807692,no,yes,white,high school dip,catholic,north central,private,single
1736,3901.0,male,43.0,15.0,65.0,59.0,59.0,55.0,47.0,64.17129,73.0,178.0,200.0,12.0,12.0,1.0,yes,yes,18.076923,15.4,50.0,4.3461537,no,yes,white,high school dip,protestant,north central,private,married
1737,3902.0,male,38.0,16.0,66.0,60.0,59.0,62.0,56.0,64.98915,77.0,190.0,210.0,12.0,12.0,1.0,yes,no,14.384615,36.05,40.0,13.826923,no,yes,white,degree,protestant,north central,private,married
1738,3903.0,female,44.0,17.0,54.0,57.0,59.0,53.0,57.0,57.628418,68.0,170.0,175.0,16.0,16.0,1.0,yes,no,17.538462,23.31,40.0,16.76923,yes,yes,white,masters,protestant,north central,government,single
1739,3904.0,male,40.0,18.0,53.0,55.0,56.0,57.0,57.0,55.72008,69.0,140.0,165.0,16.0,16.0,1.0,yes,no,14.980769,80.76,60.0,16.096153,no,yes,white,degree,protestant,north central,government,divorced
1740,3906.0,female,40.0,12.0,36.0,54.0,32.0,41.0,43.0,39.63553,62.0,140.0,160.0,12.0,16.0,1.0,yes,no,21.826923,12.0,50.0,5.6153846,no,no,white,high school dip,catholic,north central,private,divorced
1741,3907.0,male,41.0,13.0,55.0,56.0,62.0,44.0,45.0,58.7189,72.0,215.0,250.0,13.0,20.0,4.0,yes,no,22.576923,23.8,42.0,2.5384614,no,no,white,high school dip,other,north central,private,married
1742,3908.0,female,43.0,13.0,45.0,54.0,53.0,62.0,72.0,50.26769,69.0,140.0,198.0,12.0,12.0,2.0,yes,yes,23.096153,26.72,35.0,8.134615,no,yes,white,other,catholic,north central,private,married
1743,3910.0,male,38.0,16.0,46.0,60.0,56.0,47.0,50.0,53.266506,73.0,165.0,185.0,16.0,16.0,1.0,yes,no,14.269231,17.44,40.0,2.75,no,yes,white,degree,other,western,private,married
1744,3911.0,female,41.0,18.0,54.0,59.0,59.0,62.0,60.0,58.173656,67.0,145.0,187.0,12.0,17.0,2.0,yes,no,16.01923,22.58,32.0,4.4038463,yes,yes,white,masters,protestant,western,government,married
1745,3912.0,female,44.0,15.0,58.0,56.0,59.0,59.0,56.0,59.536755,67.0,135.0,145.0,12.0,16.0,2.0,yes,yes,20.211538,23.5,40.0,11.75,yes,yes,white,degree,protestant,southern,private,married
1746,3917.0,male,42.0,16.0,42.0,25.0,41.0,62.0,50.0,37.45457,69.0,142.0,180.0,16.0,16.0,2.0,no,,16.423077,21.63,40.0,1.3461539,no,yes,white,degree,other,southern,private,divorced
1747,3920.0,male,40.0,12.0,49.0,52.0,53.0,62.0,49.0,51.903408,76.0,195.0,235.0,12.0,16.0,6.0,yes,no,18.346153,18.31,42.0,3.1538463,no,no,white,high school dip,catholic,southern,private,single
1748,3921.0,female,38.0,14.0,51.0,57.0,59.0,62.0,51.0,55.992702,71.0,170.0,230.0,14.0,14.0,6.0,yes,no,14.942307,36.0,50.0,3.5576923,no,yes,white,associate degree,catholic,southern,government,married
1749,3925.0,male,40.0,17.0,64.0,59.0,62.0,62.0,66.0,64.44391,67.0,140.0,163.0,16.0,18.0,2.0,yes,,15.884615,16.92,50.0,10.615385,yes,yes,white,degree,jewish,western,government,married
1750,3927.0,female,43.0,12.0,42.0,52.0,50.0,47.0,34.0,47.268875,64.0,123.0,125.0,12.0,12.0,4.0,no,no,22.25,19.5,40.0,12.192307,yes,no,white,high school dip,protestant,southern,government,married
1751,3930.0,male,41.0,12.0,46.0,54.0,50.0,53.0,52.0,49.99507,67.0,136.0,170.0,12.0,11.0,4.0,yes,no,21.615385,12.95,40.0,8.480769,no,yes,white,high school dip,protestant,southern,private,married
1752,3932.0,male,40.0,12.0,40.0,43.0,47.0,43.0,43.0,42.906963,64.0,155.0,220.0,11.0,11.0,3.0,yes,no,20.73077,23.07,40.0,12.307693,yes,yes,black,high school dip,protestant,southern,government,divorced
1753,3933.0,male,39.0,12.0,35.0,29.0,32.0,41.0,29.0,32.2748,70.0,160.0,265.0,10.0,11.0,3.0,yes,no,19.538462,13.73,56.0,13.384615,yes,yes,black,high school dip,protestant,southern,government,married
1754,3937.0,male,42.0,12.0,42.0,37.0,44.0,48.0,40.0,41.543865,71.0,240.0,250.0,11.0,3.0,2.0,yes,no,22.538462,11.77,40.0,5.0,yes,yes,black,high school dip,protestant,southern,government,divorced
1755,3938.0,female,40.0,12.0,32.0,34.0,35.0,30.0,25.0,32.820038,61.0,235.0,232.0,11.0,8.0,2.0,yes,no,18.48077,7.6,20.0,13.5,yes,yes,black,none,protestant,southern,government,single
1756,3942.0,male,44.0,11.0,39.0,28.0,32.0,26.0,41.0,34.183136,74.0,180.0,175.0,12.0,6.0,7.0,yes,yes,6.730769,6.15,20.0,0.25,no,yes,black,none,protestant,southern,private,single
1757,3952.0,female,44.0,16.0,46.0,44.0,44.0,46.0,60.0,45.63316,64.0,120.0,150.0,12.0,10.0,6.0,yes,yes,17.76923,19.79,48.0,17.153847,yes,yes,black,degree,protestant,southern,government,single
1758,3953.0,female,42.0,16.0,50.0,31.0,50.0,54.0,54.0,45.905777,65.0,140.0,145.0,12.0,12.0,6.0,yes,yes,17.384615,22.59,40.0,16.038462,yes,yes,black,degree,protestant,southern,private,married
1759,3958.0,male,41.0,12.0,32.0,33.0,47.0,41.0,23.0,35.81885,66.0,145.0,155.0,9.0,12.0,9.0,yes,no,21.923077,30.23,40.0,6.673077,no,yes,black,none,none,southern,private,single
1760,3960.0,female,39.0,14.0,36.0,33.0,35.0,43.0,31.0,34.728374,62.0,110.0,133.0,12.0,12.0,1.0,yes,no,10.326923,14.42,40.0,1.9230769,no,yes,black,high school dip,catholic,southern,government,married
1761,3964.0,female,44.0,16.0,58.0,59.0,59.0,59.0,63.0,60.354614,63.0,116.0,150.0,11.0,6.0,2.0,yes,no,16.173077,13.0,20.0,2.1346154,no,yes,white,degree,protestant,southern,government,married
1762,3965.0,male,39.0,15.0,55.0,59.0,53.0,49.0,54.0,57.08318,68.0,150.0,178.0,12.0,10.0,2.0,yes,no,19.442308,44.01,45.0,6.4038463,no,no,white,high school dip,protestant,southern,private,married
1763,3967.0,male,44.0,16.0,64.0,51.0,56.0,54.0,55.0,60.627235,73.0,190.0,200.0,14.0,18.0,1.0,yes,no,21.73077,41.02,45.0,21.788462,no,yes,hispanic,degree,catholic,southern,private,married
1764,3971.0,male,39.0,19.0,66.0,60.0,62.0,49.0,48.0,65.80701,74.0,180.0,220.0,14.0,11.0,2.0,yes,no,8.230769,32.69,50.0,14.769231,yes,yes,white,masters,protestant,southern,government,married
1765,3972.0,female,42.0,17.0,55.0,57.0,62.0,62.0,60.0,58.991516,67.0,147.0,187.0,16.0,12.0,2.0,yes,no,12.480769,12.98,40.0,5.019231,no,yes,white,degree,other,north central,government,married
1766,3977.0,female,40.0,12.0,39.0,37.0,50.0,41.0,55.0,41.543865,66.0,143.0,162.0,5.0,7.0,5.0,yes,no,3.9615386,6.5,20.0,2.7307692,no,yes,black,high school dip,protestant,southern,private,single
1767,3979.0,male,44.0,19.0,65.0,60.0,56.0,62.0,65.0,63.62605,72.0,197.0,268.0,15.0,18.0,3.0,yes,no,10.326923,48.07,57.0,4.75,no,no,white,professional,catholic,southern,private,married
1768,3982.0,female,43.0,12.0,39.0,50.0,47.0,53.0,56.0,44.27006,63.0,153.0,184.0,12.0,10.0,4.0,yes,yes,15.269231,8.33,60.0,1.4423077,no,no,white,associate degree,catholic,southern,private,married
1769,3984.0,male,42.0,16.0,64.0,56.0,56.0,61.0,55.0,61.990334,73.0,186.0,185.0,16.0,17.0,2.0,yes,no,20.01923,96.53,53.0,18.423077,no,yes,white,degree,protestant,southern,private,married
1770,3985.0,male,44.0,13.0,47.0,42.0,50.0,32.0,46.0,47.268875,72.0,195.0,210.0,10.0,11.0,5.0,yes,no,20.423077,26.7,50.0,4.730769,yes,no,white,high school dip,protestant,north central,private,married
1771,3986.0,female,45.0,12.0,40.0,41.0,41.0,53.0,57.0,40.726006,67.0,160.0,180.0,10.0,13.0,3.0,no,no,22.288462,13.95,40.0,2.1538463,no,no,white,high school dip,protestant,southern,self-employed,married
1772,3992.0,female,45.0,13.0,49.0,54.0,56.0,62.0,72.0,53.266506,61.0,110.0,118.0,7.0,8.0,3.0,yes,no,19.942308,17.0,40.0,1.1538461,no,yes,white,high school dip,protestant,southern,private,married
1773,3993.0,female,44.0,12.0,43.0,52.0,56.0,41.0,52.0,49.449833,66.0,158.0,200.0,12.0,12.0,5.0,yes,no,14.75,8.0,40.0,0.03846154,no,yes,white,high school dip,protestant,southern,private,married
1774,3994.0,male,37.0,12.0,59.0,42.0,56.0,41.0,35.0,55.447464,70.0,185.0,225.0,12.0,11.0,3.0,yes,no,13.884615,9.25,48.0,3.0961537,no,no,white,high school dip,protestant,southern,private,married
1775,3996.0,female,38.0,14.0,34.0,30.0,29.0,40.0,48.0,31.18432,64.0,112.0,130.0,11.0,12.0,4.0,yes,no,10.826923,7.5,20.0,1.3076923,no,yes,black,associate degree,protestant,southern,private,divorced
1776,3999.0,male,38.0,11.0,47.0,47.0,32.0,48.0,39.0,43.72482,74.0,200.0,265.0,10.0,12.0,4.0,yes,no,20.73077,9.5,40.0,0.59615386,no,yes,white,high school dip,protestant,north eastern,private,divorced
1777,4000.0,male,44.0,7.0,42.0,48.0,47.0,42.0,50.0,45.36054,72.0,145.0,170.0,10.0,12.0,4.0,yes,no,23.403847,14.0,50.0,1.4615384,no,no,white,none,protestant,southern,private,married
1778,4001.0,female,40.0,13.0,51.0,51.0,59.0,61.0,42.0,54.356983,62.0,140.0,192.0,12.0,13.0,2.0,yes,no,11.365385,8.0,15.0,3.8269231,no,yes,white,high school dip,protestant,north central,government,married
1779,4004.0,male,43.0,12.0,53.0,55.0,56.0,44.0,47.0,55.72008,69.0,160.0,190.0,12.0,12.0,2.0,no,no,23.01923,17.78,40.0,24.48077,no,yes,white,high school dip,protestant,southern,government,married
1780,4008.0,male,44.0,13.0,40.0,39.0,32.0,31.0,48.0,37.727192,68.0,155.0,190.0,16.0,16.0,2.0,yes,no,21.98077,22.75,55.0,6.326923,yes,yes,black,high school dip,protestant,southern,private,single
1781,4010.0,male,37.0,19.0,55.0,54.0,53.0,62.0,35.0,55.72008,65.0,120.0,146.0,16.0,12.0,3.0,yes,no,10.384615,18.31,40.0,4.826923,no,yes,white,masters,catholic,southern,government,single
1782,4013.0,male,40.0,12.0,35.0,34.0,35.0,46.0,48.0,34.455757,65.0,120.0,145.0,6.0,12.0,2.0,no,no,17.26923,11.16,50.0,4.7115383,no,yes,white,high school dip,catholic,southern,private,single
1783,4014.0,male,38.0,12.0,40.0,39.0,47.0,46.0,47.0,41.816483,79.0,130.0,140.0,6.0,12.0,2.0,no,no,17.26923,20.0,50.0,0.26923078,no,yes,white,high school dip,catholic,southern,private,married
1784,4015.0,female,39.0,14.0,40.0,46.0,47.0,62.0,57.0,43.72482,63.0,130.0,140.0,10.0,6.0,4.0,no,no,17.807692,11.1,40.0,22.307692,yes,yes,black,high school dip,protestant,southern,private,married
1785,4016.0,female,44.0,13.0,40.0,34.0,23.0,37.0,45.0,33.910515,67.0,130.0,180.0,11.0,9.0,5.0,yes,yes,14.711538,8.75,40.0,1.7884616,no,yes,black,high school dip,protestant,southern,private,single
